Format,OpenLAP Export
Venue,MIS Endurance 2023
Vehicle,FB24
Driver,OpenLap
Device
Comment
Date,05/10/2023
Time,15:16:51
Frequency,50





distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
m,s,m/s,m,m/s,rad/s,m/s/s,m/s/s,m/s/s,ratio,Pa,N,deg,deg,deg,N,N,N,N,N,N,N.m,N.m,W,rpm,,kg,J,J


20.512983,0.880000,23.416374,0.000000,22.643272,0.696897,1.375419,15.780025,15.902058,0.409123,0.000000,0.000000,7.419973,2.119992,2.187901,-863.609009,-472.943695,864.441895,-3.630029,-2766.419922,-3630.029053,175.481689,19.501030,21709.835938,10631.020508,3.000000,0.001701,80289.343750,28101.269531
20.965849,0.900000,24.098871,0.000000,22.643272,0.664493,2.589648,15.046305,15.276068,0.571180,0.000000,0.000000,7.075685,2.021624,2.086170,-863.609009,-472.943695,1206.854370,-3.630029,-2766.419922,-3630.029053,244.991425,27.225546,30309.281250,10631.020508,3.000000,0.001739,82058.375000,28720.429688
21.420898,0.920000,27.381420,0.000000,22.692982,0.545566,3.968207,12.372560,13.230420,0.758747,0.000000,0.000000,5.795820,1.655949,1.715456,-867.410706,-475.025635,1597.694092,-3.633831,-2766.419922,-3633.830566,324.331879,36.042534,40240.781250,10654.359375,3.000000,0.001801,84992.671875,29747.433594
21.876125,0.940000,30.876026,0.000000,22.746744,0.419583,5.360167,9.540590,11.068988,0.948394,0.000000,0.000000,4.439652,1.268472,1.322803,-871.522522,-477.277405,1992.482300,-3.637943,-2766.419922,-3637.942383,404.473907,44.948605,50280.902344,10679.600586,3.000000,0.001865,88022.007812,30807.701172
22.335003,0.960000,31.826965,0.000000,22.845379,0.297384,5.693540,6.779190,9.072312,1.000000,0.000000,0.000000,3.134144,0.895470,0.939935,-879.117981,-481.436951,2090.660645,-3.645538,-2766.419922,-3645.538086,424.404114,47.163422,52972.664062,10725.909180,3.000000,0.001929,91046.312500,31866.210938
22.795248,0.980000,31.826965,0.000000,22.960787,0.176600,5.631165,4.044164,7.137225,1.000000,0.000000,0.000000,1.847570,0.527877,0.560723,-888.015869,-486.309784,2077.952637,-3.654436,-2766.419922,-3654.435791,421.824371,46.876740,52917.281250,10780.093750,3.000000,0.001993,94068.765625,32924.066406
23.258179,1.000000,31.826965,0.000000,23.074665,0.117656,5.569514,2.713930,6.197361,1.000000,0.000000,0.000000,1.216369,0.347534,0.376286,-896.847900,-491.146545,2065.412842,-3.663268,-2766.419922,-3663.267822,419.278809,46.593853,52858.648438,10833.559570,3.000000,0.002057,97087.031250,33980.460938
23.723265,1.020000,31.826965,0.000000,23.187321,0.108270,5.508445,2.509510,6.055080,1.000000,0.000000,0.000000,1.110390,0.317254,0.347944,-905.627075,-495.954346,2053.007812,-3.672047,-2766.419922,-3672.047363,416.760590,46.314011,52797.414062,10886.450195,3.000000,0.002121,100101.984375,35035.691406
24.190248,1.040000,31.826965,0.000000,23.298897,0.085229,5.450443,1.982432,5.855121,1.000000,0.000000,0.000000,0.868933,0.248267,0.274864,-914.357971,-500.735687,2041.441284,-3.680778,-2766.419922,-3680.778320,414.412598,46.426533,52753.054688,10856.933594,3.000000,0.002185,103115.953125,36090.582031
24.660019,1.060000,31.826965,0.000000,23.408888,0.042126,5.396945,0.981293,5.570420,1.000000,0.000000,0.000000,0.428428,0.122408,0.136056,-923.017822,-505.478088,2031.106079,-3.689438,-2766.419922,-3689.437744,412.314575,47.115536,52733.476562,10706.337891,3.000000,0.002248,106128.484375,37144.972656
